Topic,Frequency,date,Name
12,21,14/6/2020,12_thanku_dear_sri_merci
13,26,14/6/2020,13_covid_fight_fighting_pandemic
14,13,14/6/2020,14_school_parents_schools_teachers
15,33,14/6/2020,15_china_taiwan_chinese_kong
16,28,14/6/2020,16_virus_coronavirus_corona_infected
17,12,14/6/2020,17_nurses_doctors_nurse_staff
18,4,14/6/2020,18_happy_wishes_buddha_wish
19,16,14/6/2020,19_minister_honorable_ministers_honourab...
20,22,14/6/2020,20_supermarket_shop_supermarkets_shops
21,72,14/6/2020,21_election_pap_vote_party
22,16,14/6/2020,22_government_govt_governance_sg
23,6,14/6/2020,23_mrt_bus_buses_train
24,14,14/6/2020,24_team_hard_teams_appreciate
25,8,14/6/2020,25_test_testing_tested_tests
26,4,14/6/2020,26_dorms_dormitories_dormitory_dorm
27,8,14/6/2020,27_lot_alot_thanksa_thankspm
28,2,14/6/2020,28_circuit_breaker_measures_extend
29,32,14/6/2020,29_sg_united_strong_congratulations
30,2,14/6/2020,30_bangladesh_bangladeshi_love_respect
31,8,14/6/2020,31_drink_language_sip_tea
32,8,14/6/2020,32_otters_animals_otter_fishes
33,6,14/6/2020,33_pray_praying_prayers_prayer
34,6,14/6/2020,34_exercise_jogging_exercising_cycling
35,18,14/6/2020,35_salon_barber_haircut_hairdresser
36,27,14/6/2020,36_sad_suicide_cry_crying
37,11,14/6/2020,37_love_dear_leemagiccup_amorous
38,14,14/6/2020,38_eat_food_eating_dine
39,2,14/6/2020,39_migrant_workers_migrants_care
40,7,14/6/2020,40_extend_cb_ccb_extension
41,1,14/6/2020,41_thankyou_thankyouswitzerrland_hon_app...
42,6,14/6/2020,42_safe_stay_keep_calm
43,7,14/6/2020,43_mothers_mothership_mums_mum
44,16,14/6/2020,44_singapura_majulah_singapor_majullah
45,1,14/6/2020,45_lockdown_lock_partial_curve
47,9,14/6/2020,47_stupid_stupidity_idiot_dumb
48,17,14/6/2020,48_speech_speeches_reassuring_spoken
50,5,14/6/2020,50_wedding_wife_marriage_bouquet
51,3,14/6/2020,51_loong_kuan_yew_salute
52,8,14/6/2020,52_privacy_tracetogether_tracing_bluetoo...
53,14,14/6/2020,53_job_great_good_well
54,7,14/6/2020,54_pink_colour_tie_wear
55,9,14/6/2020,55_hope_dream_chance_juliet
56,16,14/6/2020,56_song_sing_music_voice
57,7,14/6/2020,57_news_hapugalle_media_sharing
58,3,14/6/2020,58_conditioning_solar_coal_energy
59,3,14/6/2020,59_hero_heroes_batman_heros
60,31,14/6/2020,60_fish_fishing_salmon_seafood
61,3,14/6/2020,61_villagers_cruel_animals_elephants
62,16,14/6/2020,62_malaysia_malaysian_indonesia_malay
63,29,14/6/2020,63_congratulations_proud_muthukumarasamy...
64,2,14/6/2020,64_photo_picture_photos_pic
65,4,14/6/2020,65_ministers_cabinet_appreciate_prime
66,3,14/6/2020,66_vaccine_vaccines_antibodies_flu
67,11,14/6/2020,67_flight_flights_airport_changi
68,1,14/6/2020,68_vesak_happy_vasak_veska
69,3,14/6/2020,69_recovery_discharged_wishing_discharge
70,5,14/6/2020,70_rental_landlords_landlord_rent
71,14,14/6/2020,71_morning_good_day_happy
72,8,14/6/2020,72_pasta_cheese_sauce_bacon
73,2,14/6/2020,73_vietnam_vietnamese_viet_donations
74,3,14/6/2020,74_sunset_sky_sun_sunsets
75,4,14/6/2020,75_bless_shepherd_flock_fauna
76,5,14/6/2020,76_video_videos_youtube_tv
77,6,14/6/2020,77_amazing_awesome_excellent_fantastic
78,13,14/6/2020,78_pools_pool_gym_swimming
79,3,14/6/2020,79_leader_politician_austrian_mendelsohn
80,9,14/6/2020,80_bid_bundle_bidders_osso
81,5,14/6/2020,81_bless_blessed_lord_blessing
83,4,14/6/2020,83_evil_cruel_worst_hell
84,1,14/6/2020,84_love_thanks_beloved_raley
85,7,14/6/2020,85_mf_tm_tmr_lj
